name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
dhaka,08-07-23,33.6,28,29.6,41.6,32.3,35,24.6,75.3,1.4,100,33.33,rain,0,0,29.5,22.3,154.4,1005.7,75.4,4.3,255.8,22.3,7,30,08-07-23 5:17,08-07-23 18:49,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
dhaka,09-07-23,34,28,30.1,42.7,31.9,35.8,24.5,72.6,6.4,100,58.33,rain,0,0,26.6,18.4,164.1,1004.6,72.6,4,257.3,22.3,8,30,09-07-23 5:17,09-07-23 18:49,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
dhaka,10-07-23,33.2,27,30.1,41.4,29.6,36.2,24.9,73.9,9.4,100,62.5,rain,0,0,30.2,23.7,184.1,1004.1,79.9,4.3,247.6,21.3,9,30,10-07-23 5:18,10-07-23 18:49,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
dhaka,11-07-23,32.4,28,30,40.7,31.3,35.8,24.7,73.6,2.5,100,50,rain,0,0,33.1,26.9,181.6,1004.3,73.8,4.2,258.5,22.3,8,30,11-07-23 5:18,11-07-23 18:49,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
dhaka,12-07-23,32.5,28,30.1,39.9,31.9,35.6,24.4,71.9,4.9,100,37.5,rain,0,0,36.7,20.4,182.1,1004.7,73.2,4.1,254.2,22.1,8,10,12-07-23 5:19,12-07-23 18:48,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41923099999,41922099999"
dhaka,13-07-23,34,28,30,42.8,31.9,35.1,24.2,71.7,3.4,100,41.67,rain,0,0,32,20.4,171.2,1004.4,89.6,4,230.5,20.1,7,30,13-07-23 5:19,13-07-23 18:48,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41922099999,41939099999"
dhaka,14-07-23,34,28,30.3,42.1,31.9,36.1,24.4,71.2,10.7,100,70.83,rain,0,0,32,18.6,153.8,1003.7,85.8,4.1,175.6,15.3,7,30,14-07-23 5:19,14-07-23 18:48,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41923099999,41922099999,41939099999"
dhaka,15-07-23,32,27,29.5,39.4,29.6,34.1,23.9,72.5,2.1,100,29.17,rain,0,0,41.8,20.4,135.4,1002.9,85.1,4.1,256.3,22.1,8,30,15-07-23 5:20,15-07-23 18:48,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41923099999,41929099999,41922099999"
dhaka,16-07-23,31.1,27,28.6,37.1,30.1,32.9,24.1,77.1,2.9,100,33.33,rain,0,0,42.1,18.4,128.3,1002.4,83.3,4,223.4,19.5,8,10,16-07-23 5:20,16-07-23 18:48,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41923099999,41922099999,41909099999"
dhaka,17-07-23,34,27.8,29.8,40.6,32.3,35.2,24.5,73.5,9.2,100,41.67,rain,0,0,28.4,19.4,105,1001.4,70.2,4.1,231.6,20.1,7,30,17-07-23 5:21,17-07-23 18:47,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41923099999,41922099999,41939099999"
dhaka,18-07-23,34.4,28,30.8,42,31.9,35.8,23.7,66.9,2,100,8.33,rain,0,0,29.9,18.4,119.6,1000.8,60.7,4.1,307.9,26.6,9,30,18-07-23 5:21,18-07-23 18:47,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VGHS,41923099999,41922099999"
dhaka,19-07-23,36,29,31.6,44.7,32,37.2,23.8,64,0.1,100,4.17,rain,0,0,33.5,20.4,134.3,1000.1,62.1,4,265,22.7,8,30,19-07-23 5:22,19-07-23 18:47,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VGHS,41923099999,41922099999"
dhaka,20-07-23,35,28,31.3,42.6,31.6,37,24,65.8,0.2,100,8.33,rain,0,0,31.7,18.7,130,1000.5,65.2,4.2,268.7,23.3,9,30,20-07-23 5:22,20-07-23 18:46,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
dhaka,21-07-23,35,29,31.2,42.3,32.8,37.2,24.3,67.4,14.6,100,54.17,rain,0,0,39.6,18.4,118.9,1003.6,80.6,4.3,107.6,9.2,6,30,21-07-23 5:22,21-07-23 18:46,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
dhaka,22-07-23,34,28.6,31.1,41.4,32.5,37.5,24.8,70,0.6,100,12.5,rain,0,0,34.6,23.3,135.4,1006.4,69.8,4.4,231.3,20.1,8,30,22-07-23 5:23,22-07-23 18:46,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
dhaka,23-07-23,35,29,31.2,44.9,33.6,37.4,24.5,68.3,1.2,100,12.5,rain,0,0,24.8,16.6,147.3,1006.2,66.1,4.3,179.8,15.4,10,30,23-07-23 5:23,23-07-23 18:45,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
dhaka,24-07-23,35.1,29,31.8,42.7,32.8,37.8,24.2,65.1,0.4,100,12.5,rain,0,0,27.7,16.5,153.2,1003.9,56.7,4.3,238.5,20.5,9,30,24-07-23 5:24,24-07-23 18:45,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
dhaka,25-07-23,35.7,28,31.6,43.3,31.9,37.8,24.5,66.9,0.9,100,20.83,rain,0,0,31.7,20.2,143.1,1004.1,69.8,4.2,242.6,20.9,9,30,25-07-23 5:24,25-07-23 18:44,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
dhaka,26-07-23,34,29,31.1,40.6,32.8,36.8,24.1,66.9,6.4,100,33.33,rain,0,0,32.4,23.3,140.8,1004.8,81,4.1,229.3,19.8,8,30,26-07-23 5:25,26-07-23 18:44,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
dhaka,27-07-23,32.4,27.7,30.2,41.5,32.6,36.8,25.2,75,3.7,100,41.67,rain,0,0,30.6,15.8,146,1003.9,83.3,4.2,240.4,20.9,7,30,27-07-23 5:25,27-07-23 18:44,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
dhaka,28-07-23,33.7,27,29.8,42.3,30.1,35.5,24.7,74.7,0.9,100,12.5,rain,0,0,30.6,20.4,155.4,1001.3,69.6,4.2,262.1,22.6,8,30,28-07-23 5:26,28-07-23 18:43,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
dhaka,29-07-23,34,28,30.6,45.3,31.9,37.3,25.2,73.1,0.4,100,12.5,rain,0,0,30.2,18.4,138.6,999.8,81.6,4.2,196.7,16.9,7,30,29-07-23 5:26,29-07-23 18:43,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
dhaka,30-07-23,35.9,28,31.5,44.3,31.9,37.8,24.6,68,1.1,100,12.5,rain,0,0,22.7,12.9,118.6,998.3,63.3,4.3,256.9,22.1,10,30,30-07-23 5:26,30-07-23 18:42,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
dhaka,31-07-23,36.2,28,31.7,44.7,33.6,39,25.3,70.2,7.1,100,58.33,rain,0,0,27.4,20.1,248.6,996.6,81.6,4.1,214.4,18.4,9,30,31-07-23 5:27,31-07-23 18:42,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
dhaka,01-08-23,35.6,27.5,30.4,45.6,32.4,36.9,25.2,74.2,6.7,100,41.67,rain,0,0,62.3,22.3,89.7,995.1,80.2,4.2,253,21.8,9,60,01-08-23 5:27,01-08-23 18:41,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
dhaka,02-08-23,30,27.4,28.8,38.8,31.3,34.5,25.2,80.9,3.6,100,58.33,rain,0,0,56.9,23.3,118.5,997.7,94.8,4,154,13.4,5,30,02-08-23 5:28,02-08-23 18:40,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
dhaka,03-08-23,31.7,27.1,29.1,38.8,31,34.3,24.6,77.3,4.9,100,41.67,rain,0,0,36.7,18.4,146.1,1000.2,90.6,4.1,213.7,18.3,7,30,03-08-23 5:28,03-08-23 18:40,0.55,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
dhaka,04-08-23,30.6,26.3,28.3,38.2,26.3,33.1,25,82.6,14.3,100,50,rain,0,0,39.2,27.6,158.7,1003.2,91.7,4,244.3,21,8,30,04-08-23 5:29,04-08-23 18:39,0.58,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
dhaka,05-08-23,32.1,27.8,29.5,40.8,31.9,35.4,25.1,77.4,13.3,100,62.5,rain,0,0,37.4,27.6,180.2,1003.7,83.8,4.1,246.4,21.2,9,30,05-08-23 5:29,05-08-23 18:39,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
dhaka,06-08-23,30,27,28.4,37.4,30.1,33.6,25.2,83,27.3,100,83.33,rain,0,0,36,19.5,217.8,1000.6,90.8,4,73.4,6.2,3,10,06-08-23 5:30,06-08-23 18:38,0.65,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
dhaka,07-08-23,30,26,27.8,38.8,26,32.8,26.2,91.2,20.7,100,79.17,rain,0,0,41,25,214.4,997.4,98.9,3.8,21.1,1.8,1,10,07-08-23 5:30,07-08-23 18:37,0.69,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
dhaka,08-08-23,30,26,27.7,36.2,26,31.7,25.3,87,8.6,100,58.33,rain,0,0,38.9,20.4,231.4,999.7,98,4,25.8,2.2,1,10,08-08-23 5:30,08-08-23 18:37,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
dhaka,09-08-23,33.1,26.8,28.8,43.3,29.4,33.9,24.9,80.3,5.6,100,58.33,rain,0,0,28.8,14.8,170.8,1003.6,90.1,3.9,244.2,21,9,10,09-08-23 5:31,09-08-23 18:36,0.76,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
dhaka,10-08-23,31.9,27,28.6,38.8,30.6,33.5,25,81.4,10,100,66.67,rain,0,0,22.7,23.3,179.9,1005.1,85.1,3.9,190.5,16.5,7,30,10-08-23 5:31,10-08-23 18:35,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
dhaka,11-08-23,30,27,28.3,38.6,29.6,33.5,25.2,83.3,5,100,45.83,rain,0,0,28.8,14.8,172.3,1004.5,87.7,4.1,256.6,22.2,9,30,11-08-23 5:32,11-08-23 18:35,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
dhaka,12-08-23,32,27.5,29.5,41.5,31.9,35.5,25.3,78.5,20.8,100,79.17,rain,0,0,27,20.4,193.6,1002.5,88.7,4.2,225.5,19.4,8,30,12-08-23 5:32,12-08-23 18:34,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
dhaka,13-08-23,28.7,26.7,27.5,35.2,30.1,32.5,26,91.3,28.7,100,79.17,rain,0,0,22.3,13.8,188.9,1003.7,98.2,3.6,41.8,3.7,4,10,13-08-23 5:32,13-08-23 18:33,0.89,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
dhaka,14-08-23,30.4,26.4,28.2,37.5,26.4,32.5,24.4,80.3,14.8,100,83.33,rain,0,0,12.6,12.9,242.2,1004.3,91.4,4,241.4,20.8,9,30,14-08-23 5:33,14-08-23 18:32,0.93,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
dhaka,15-08-23,33.5,27,29.3,42.8,29.6,35.6,25.4,80,9.4,100,58.33,rain,0,0,22.3,14.8,212.9,1004.1,91.1,4.1,250.6,21.6,9,30,15-08-23 5:33,15-08-23 18:32,0.96,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
dhaka,16-08-23,31.1,27,29,41.4,31.2,35.4,25.9,83.5,3.5,100,41.67,rain,0,0,21.2,9.3,169,1003.5,91.7,3.7,210.1,18.2,9,30,16-08-23 5:34,16-08-23 18:31,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
dhaka,17-08-23,35.4,26.8,30.6,45.8,30.2,37,25,72.9,2.7,100,37.5,rain,0,0,33.8,18.4,132.8,1002.8,86.5,4.1,213.6,18.3,9,30,17-08-23 5:34,17-08-23 18:30,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
dhaka,18-08-23,35,28.4,31.3,43.3,33.1,37.7,24.7,68.9,0.1,100,4.17,rain,0,0,37.4,23.3,136.4,1003.5,66.7,4.1,288.2,24.9,9,30,18-08-23 5:34,18-08-23 18:29,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
dhaka,19-08-23,33.1,26.5,29.9,42.2,26.5,35.6,24.8,74.6,1.2,100,20.83,rain,0,0,31.3,18.4,142.5,1005.4,71.9,4.1,219.7,19.1,6,30,19-08-23 5:35,19-08-23 18:28,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
dhaka,20-08-23,34.4,28,30.8,42,31.3,36.7,24.4,69.2,0.3,100,8.33,rain,0,0,25.2,18.4,185.4,1005.6,58.5,4.3,214.3,18.7,8,10,20-08-23 5:35,20-08-23 18:27,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
dhaka,21-08-23,33.9,28,30.9,39.5,31.9,36,23.8,66.6,0.2,100,8.33,rain,0,0,28.4,16.7,210.1,1004.6,75.9,4.3,275.2,23.8,9,10,21-08-23 5:36,21-08-23 18:27,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
dhaka,22-08-23,31.1,28,29.1,38.9,31.9,34.7,25,79.1,13.1,100,66.67,rain,0,0,30.6,22.3,180.5,1004.6,85.7,4,110.3,9.7,4,30,22-08-23 5:36,22-08-23 18:26,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
dhaka,23-08-23,31.5,27,29.1,40,31.2,34.7,25.1,79.5,11.5,100,54.17,rain,0,0,28.4,18.4,174,1003.5,90.3,4,118.4,10.3,6,10,23-08-23 5:36,23-08-23 18:25,0.23,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
dhaka,24-08-23,31.5,28,28.7,40.7,31.9,34.4,25.4,82.8,17.2,100,50,rain,0,0,34.2,18.4,166.9,1000.9,87.5,4.1,165.2,14.4,7,10,24-08-23 5:37,24-08-23 18:24,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
dhaka,25-08-23,30.9,26.8,28.5,38.3,30.1,33.7,25.3,83.1,21,100,83.33,rain,0,0,31.3,20.2,201.5,1000.3,92.8,4.1,107.6,9.3,7,10,25-08-23 5:37,25-08-23 18:23,0.3,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
dhaka,26-08-23,31.6,26.7,28.7,38.4,29.8,33.6,24.8,80.2,6.3,100,70.83,rain,0,0,38.2,20.4,225.9,1001.5,92.4,4,127.5,10.9,6,10,26-08-23 5:37,26-08-23 18:22,0.34,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
dhaka,27-08-23,34.4,27.7,29.7,43.1,31.9,35.1,24.5,74.5,11.9,100,66.67,rain,0,0,30.2,23.3,210,1001.2,88.2,4.1,175.4,15.3,9,10,27-08-23 5:38,27-08-23 18:21,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
dhaka,28-08-23,34.8,28,30.3,43.5,31.3,36.4,24.8,73.1,1.7,100,29.17,rain,0,0,19.4,13.1,167.5,1002.1,89.4,4.2,193.9,16.8,10,30,28-08-23 5:38,28-08-23 18:20,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
dhaka,29-08-23,33.6,27.4,30.1,41.5,31.8,35.9,24.7,73.4,1.1,100,29.17,rain,0,0,15.5,16.5,67.4,1003.1,71.3,4.1,210.3,18.1,9,10,29-08-23 5:38,29-08-23 18:19,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
dhaka,30-08-23,35.6,27.7,31.5,42.3,31.3,37.1,24,65.6,0,0,0,,0,0,18,14.8,293.6,1003.9,61.8,4.1,272.9,23.4,9,10,30-08-23 5:39,30-08-23 18:18,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
dhaka,31-08-23,32.5,28,30.2,41.5,32.7,37.4,25.8,78.1,0.8,100,20.83,rain,0,0,16.9,16.5,171,1005,76.6,4,206.8,17.7,9,30,31-08-23 5:39,31-08-23 18:17,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
dhaka,01-09-23,34,28.4,30.1,46,34.5,37.4,25.8,78.2,1.5,100,25,rain,0,0,16.6,16.7,183.7,1005,66,4.2,166,14.3,9,30,01-09-23 5:39,01-09-23 18:16,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
dhaka,02-09-23,33.7,27.9,30.4,43,31.9,37.1,25.3,74.5,1.6,100,16.67,rain,0,0,13.7,12.2,220.3,1003.5,79.6,4.1,208.3,18.1,9,60,02-09-23 5:40,02-09-23 18:15,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
dhaka,03-09-23,34.3,25.8,30.2,42,25.8,35.8,24.8,73.9,5.1,100,45.83,rain,0,0,20.9,11.3,126,1001.9,80,4,268.3,23.1,9,60,03-09-23 5:40,03-09-23 18:14,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
dhaka,04-09-23,33.7,25.8,30,42.1,25.8,35.6,24.7,74,1.3,100,12.5,rain,0,0,23.4,14.8,143.1,1001.8,89.4,3.9,216.3,18.7,8,30,04-09-23 5:40,04-09-23 18:14,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
dhaka,05-09-23,35.1,28,31.3,42.8,31.9,37.8,24.8,69.4,1.3,100,33.33,rain,0,0,21.2,11.9,268.5,1001.7,66,4.5,264.5,22.8,9,75,05-09-23 5:41,05-09-23 18:13,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
dhaka,06-09-23,34.7,28,30.6,42.6,32.7,37.1,25,72.8,1.6,100,20.83,rain,0,0,34.2,21.1,146.7,1003.4,70.4,4.3,212.3,18.4,8,60,06-09-23 5:41,06-09-23 18:12,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
dhaka,07-09-23,34,28,30.2,41,31.6,35.9,24.6,72.8,4.1,100,29.17,rain,0,0,39.6,18.4,109.8,1004.1,88.7,4.1,232.8,19.8,7,30,07-09-23 5:41,07-09-23 18:11,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
dhaka,08-09-23,31.5,27,29,39.1,30.1,34.1,24.7,78.1,3.8,100,41.67,rain,0,0,35.3,20.2,134.1,1005.4,89.8,4.1,37.8,3.2,2,30,08-09-23 5:42,08-09-23 18:09,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
dhaka,09-09-23,32.4,27,29.6,40.2,29.6,35.2,24.7,75.2,2.5,100,41.67,rain,0,0,25.6,13.8,166.6,1005.3,84.9,4.2,204,17.7,8,30,09-09-23 5:42,09-09-23 18:08,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
dhaka,10-09-23,32.5,28,30.1,41.3,31.3,36.7,25.2,75.3,3.9,100,33.33,rain,0,0,15.1,12.1,238.5,1003.1,77.8,4.3,198.3,17.1,9,60,10-09-23 5:42,10-09-23 18:07,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
dhaka,11-09-23,33.5,27.9,29.8,44.6,31.9,36.2,25.3,77,9.3,100,70.83,rain,0,0,19.4,11.3,221.8,1002.1,70,4.1,213.9,18.6,8,30,11-09-23 5:43,11-09-23 18:06,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
dhaka,12-09-23,32.1,28,29.7,41.4,32.7,36.3,25.6,78.8,7.1,100,54.17,rain,0,0,22,12.1,176.7,1002.3,84.4,4.1,241.6,21,9,30,12-09-23 5:43,12-09-23 18:05,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
dhaka,13-09-23,34,27,30.2,42.8,30.1,36.1,24.9,74,4.2,100,25,rain,0,0,34.9,16.7,110.7,1002.8,76.4,4.2,224.9,19.3,9,30,13-09-23 5:43,13-09-23 18:04,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
dhaka,14-09-23,32.5,27,29.5,39.8,29.6,34.4,24.2,73.5,3.4,100,33.33,rain,0,0,38.9,25.9,128.6,1004.1,74.6,4.3,223.6,19.3,8,30,14-09-23 5:44,14-09-23 18:03,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
dhaka,15-09-23,34.1,27.8,30.1,42,32.7,35.7,24.6,72.9,3.8,100,50,rain,0,0,34.6,20.2,142.5,1006,64.9,4.2,215.8,18.6,7,30,15-09-23 5:44,15-09-23 18:02,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
dhaka,16-09-23,34.8,28,30.5,42.5,31.9,36,24.4,70.7,0.1,100,4.17,rain,0,0,14.8,11.3,114.1,1005.5,61.4,4.2,241.5,20.9,9,30,16-09-23 5:44,16-09-23 18:01,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999"
dhaka,17-09-23,35.1,26.8,31,43.1,29.6,37.1,24.6,69.8,3.7,100,45.83,rain,0,0,14.8,16.7,291.6,1003.1,53,4.1,221.5,19.1,9,60,17-09-23 5:45,17-09-23 18:00,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
dhaka,18-09-23,32.5,25.9,28.9,40.7,25.9,33.4,24.4,77.3,2.6,100,8.33,rain,0,0,55.4,14.8,129.3,1003.6,89.6,4.2,76,6.6,3,30,18-09-23 5:45,18-09-23 17:59,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
